Código_Distrito;Designação_Distrito;Código_Concelho;Designação_Concelho;Code_full;Designação_freguesia;blankVotesPercentage;nullVotesPercentage;percentageVoters;Marcelo Rebelo de Sousa;André Ventura;Ana Gomes;Vitorino Silva;Marisa Matias;Tiago Mayan Gonçalves;João Ferreira
2;Beja;211;Odemira;21100;Boavista dos Pinheiros;0.8;0.8;49.33;61.31;10.19;9.55;3.34;3.5;0.8;9.71
2;Beja;211;Odemira;21100;Colos;1.39;1.67;45.51;54.44;14.44;6.94;2.78;6.39;1.11;10.83
2;Beja;211;Odemira;21100;Longueira/Almograve;2.28;0.68;44.52;58.77;16.86;5.92;2.96;5.47;1.59;5.47
2;Beja;211;Odemira;21100;Luzianes-Gare;0;1.79;40.58;50.89;5.36;5.36;5.36;1.79;0;29.46
2;Beja;211;Odemira;21100;Relíquias;0.36;0.72;40.88;61.87;4.32;11.51;2.88;5.76;0.36;12.23
2;Beja;211;Odemira;21100;Sabóia;0.6;0.6;44.16;62.46;11.11;8.71;2.7;4.5;2.1;7.21
2;Beja;211;Odemira;21100;Santa Clara-a-Velha;1.89;1.13;47.41;70.19;8.68;6.79;1.13;2.64;0.75;6.79
2;Beja;211;Odemira;21100;São Luís;0.14;0.86;44.73;62.29;8.57;7.29;2.43;6;1.57;10.86
2;Beja;211;Odemira;21100;São Martinho das Amoreiras;0.63;2.82;45.9;71.16;7.84;5.02;2.19;4.08;0.31;5.96
2;Beja;211;Odemira;21100;São Salvador e Santa Maria;0.86;0.69;46.26;58.16;8.59;11.94;2.41;4.9;1.37;11.08
2;Beja;211;Odemira;21100;São Teotónio;0.92;1.66;49.23;60.06;9.34;10.17;2.99;6.07;1.79;6.99
2;Beja;211;Odemira;21100;Vale de Santiago;0.78;2.08;48.67;55.84;11.17;4.42;3.38;3.38;0.78;18.18
2;Beja;211;Odemira;21100;Vila Nova de Milfontes;0.64;1.01;43.15;56.09;15.22;9.67;3.42;4.91;2.62;6.41
2;Beja;212;Ourique;21200;Garvão e Santa Luzia;0.77;1.93;32.91;61.39;8.88;11.2;1.54;1.93;0.39;11.97
2;Beja;212;Ourique;21200;Ourique;1.5;0.64;39.74;51.98;18.97;12.33;2.14;3.54;2.14;6.75
2;Beja;212;Ourique;21200;Panoias e Conceição;0.44;3.08;46.9;61.67;11.01;8.37;0.88;1.32;0.44;12.78
2;Beja;212;Ourique;21200;Santana da Serra;0.55;3.28;29.61;68.85;14.21;3.83;4.37;2.19;0.55;2.19
2;Beja;213;Serpa;21300;Brinches;0.58;1.44;41.46;39.19;21.9;8.65;2.02;2.59;0.86;22.77
2;Beja;213;Serpa;21300;Pias;0.27;0.72;50.25;30.71;14.27;8.67;0.81;2.53;0.81;41.19
2;Beja;213;Serpa;21300;Serpa (Salvador e Santa Maria);0.79;1.13;47.12;48.48;21.3;9.71;1.54;3.04;1.42;12.59
2;Beja;213;Serpa;21300;Vila Nova de São Bento e Vale de Vargo;0.57;1;42.23;35.32;19.7;8.52;1.07;3.3;0.72;29.8
2;Beja;213;Serpa;21300;Vila Verde de Ficalho;1.28;0.55;47.27;47.62;13.74;10.44;1.28;1.65;1.1;22.34
2;Beja;214;Vidigueira;21400;Pedrógão;0;0.54;42.04;50.14;13.08;4.9;3;2.18;1.91;24.25
2;Beja;214;Vidigueira;21400;Selmes;1.11;0.37;40.09;57.93;11.44;6.27;2.21;5.17;2.21;13.28
2;Beja;214;Vidigueira;21400;Vidigueira;0.6;0.6;48.98;53.71;18.96;9.99;2.05;2.65;1.2;10.25
2;Beja;214;Vidigueira;21400;Vila de Frades;0.24;0.73;54.59;58.05;13.66;10.24;1.46;1.95;1.46;12.2
3;Braga;301;Amares;30100;Amares e Figueiredo;1.42;1.34;49.71;61.86;10.56;12.14;5.75;2.68;2.05;2.21
3;Braga;301;Amares;30100;Barreiros;1.4;1.4;51.51;68.44;11.73;8.38;1.68;2.23;3.35;1.4
3;Braga;301;Amares;30100;Bico;0.52;1.82;54.84;51.69;22.34;10.65;3.64;3.9;2.34;3.12
3;Braga;301;Amares;30100;Bouro (Santa Maria);1.67;0.84;51.07;69.08;15.04;6.69;3.06;1.67;1.39;0.56
3;Braga;301;Amares;30100;Bouro (Santa Marta);0.85;1.71;51.43;72.65;8.97;9.83;0.85;1.28;2.56;1.28
3;Braga;301;Amares;30100;Caires;1.6;0.92;53.62;71.4;10.3;7.32;4.12;1.14;0.92;2.29
3;Braga;301;Amares;30100;Caldelas, Sequeiros e Paranhos;2;1;46.72;74.95;8.22;7.01;2;1.4;2.61;0.8
3;Braga;301;Amares;30100;Carrazedo;3.52;0.54;52.49;63.96;15.45;7.05;3.25;2.71;2.44;1.08
3;Braga;301;Amares;30100;Dornelas;1.18;0.39;50.8;68.24;12.94;8.63;1.96;1.96;1.96;2.75
3;Braga;301;Amares;30100;Ferreiros, Prozelo e Besteiros;1.51;0.97;44.61;63.28;12.44;10.17;3.73;2.06;2.92;2.92
3;Braga;301;Amares;30100;Fiscal;2.69;0.6;50.61;64.07;10.78;7.19;4.19;5.69;2.4;2.4
3;Braga;301;Amares;30100;Goães;2;0;46.64;76.4;10;4;3.6;0.8;2;1.2
3;Braga;301;Amares;30100;Lago;1.24;0.56;50.63;60;14.38;12.13;2.13;2.36;4.72;2.47
3;Braga;301;Amares;30100;Rendufe;1.96;1.37;50.2;63.21;11.35;11.35;4.5;1.17;2.94;2.15
3;Braga;301;Amares;30100;Torre e Portela;0;0.35;51.24;67.82;15.92;4.84;5.88;2.77;1.73;0.69
3;Braga;301;Amares;30100;Vilela, Seramil e Paredes Secas;1.08;1.08;53.26;74.46;9.71;2.16;4.68;2.88;3.24;0.72
3;Braga;302;Barcelos;30200;Abade de Neiva;1.62;1.01;54.92;63.26;10.73;11.34;5.16;1.62;3.64;1.62
3;Braga;302;Barcelos;30200;Aborim;3.75;0.58;46.45;61.1;14.99;7.49;6.63;2.31;1.73;1.44
3;Braga;302;Barcelos;30200;Adães;2.44;0.54;56.77;60.16;9.76;14.91;7.32;2.17;1.08;1.63
3;Braga;302;Barcelos;30200;Airó;0.6;0.6;55.85;70.06;7.98;7.98;5.19;3.59;2.2;1.8
3;Braga;302;Barcelos;30200;Aldreu;1.27;2.55;43.79;63.69;11.15;9.55;4.78;3.5;2.87;0.64
3;Braga;302;Barcelos;30200;Alheira e Igreja Nova;2.17;1;40.3;65.72;13.04;6.35;3.34;2.34;5.35;0.67
3;Braga;302;Barcelos;30200;Alvelos;1.21;0.91;53.11;64.65;12.22;9.8;5.35;2.42;2.32;1.11
3;Braga;302;Barcelos;30200;Alvito (São Pedro e São Martinho) e Couto;1.23;0.92;51.66;65.24;11.33;9.19;5.51;3.22;1.99;1.38
3;Braga;302;Barcelos;30200;Arcozelo;1.84;0.9;47.36;55.67;9.34;15.83;3.58;5.91;3.14;3.78
3;Braga;302;Barcelos;30200;Areias;0.4;1.21;53.5;63.38;13.48;9.46;5.23;2.41;2.41;2.01
3;Braga;302;Barcelos;30200;Areias de Vilar e Encourados;1.83;0.92;46.47;65.14;12.19;9.04;3.93;3.01;2.1;1.83
3;Braga;302;Barcelos;30200;Balugães;0.76;0.76;51.57;68.45;13.23;5.85;4.83;2.29;2.29;1.53
3;Braga;302;Barcelos;30200;Barcelinhos;2.04;0.43;57.16;60.86;10.43;13.55;3.01;3.44;3.76;2.47
3;Braga;302;Barcelos;30200;Barcelos, Vila Boa e Vila Frescainha;1.55;0.95;53.33;55.94;9.81;15.93;2.95;4.88;4.04;3.94
3;Braga;302;Barcelos;30200;Barqueiros;1.7;1.41;41.54;55.73;15.98;12.45;5.66;2.26;2.83;1.98
3;Braga;302;Barcelos;30200;Cambeses;4.17;0.89;28.26;58.33;5.65;18.75;3.57;4.17;2.68;1.79
3;Braga;302;Barcelos;30200;Campo e Tamel (São Pedro Fins);3.28;1.64;54.11;60.33;13.54;10.12;5.88;1.92;2.05;1.23
3;Braga;302;Barcelos;30200;Carapeços;2.16;1.03;49.69;58.81;16.79;10.61;3.81;3.3;1.96;1.54
3;Braga;302;Barcelos;30200;Carreira e Fonte Coberta;1.38;1.27;52.48;69.25;9.23;8.59;4.14;2.86;1.59;1.7
3;Braga;302;Barcelos;30200;Carvalhal;1.9;1.27;53.6;65.03;13.92;6.96;3.64;2.69;2.53;2.06
3;Braga;302;Barcelos;30200;Carvalhas;1.63;0.65;46.87;67.75;14.01;5.21;5.21;3.26;0.98;1.3
3;Braga;302;Barcelos;30200;Chorente, Góios, Courel, Pedra Furada e Gueral;2.06;0.74;53.42;70.02;10.73;6.69;4.13;2.06;2.23;1.32
3;Braga;302;Barcelos;30200;Cossourado;2.26;1.41;45.56;58.47;16.38;10.73;4.52;2.26;3.11;0.85
3;Braga;302;Barcelos;30200;Creixomil e Mariz;3.21;0.68;55.17;62.84;8.28;13.34;4.05;3.72;2.53;1.35
3;Braga;302;Barcelos;30200;Cristelo;1.4;0.78;39.17;65.22;13.04;8.07;5.28;2.8;2.48;0.93
3;Braga;302;Barcelos;30200;Durrães e Tregosa;3.27;1.25;50.95;64.49;9.66;8.1;5.61;2.49;2.34;2.8
3;Braga;302;Barcelos;30200;Fornelos;1.28;1.6;43.58;67.63;10.58;8.33;6.09;1.92;1.6;0.96
3;Braga;302;Barcelos;30200;Fragoso;1.38;0.88;40.71;67.67;11.15;10.53;3.01;2.51;1.5;1.38
3;Braga;302;Barcelos;30200;Galegos (Santa Maria);1.19;1.33;56.7;62.27;10.73;11.22;4.98;3.44;3.51;1.33
3;Braga;302;Barcelos;30200;Galegos (São Martinho);2;0.87;46.39;58.48;15.96;10.6;3.87;5.11;2.24;0.87
3;Braga;302;Barcelos;30200;Gamil e Midões;1.38;0.31;51.83;62.48;10.41;13.02;6.28;3.06;2.14;0.92
3;Braga;302;Barcelos;30200;Gilmonde;0.86;0.72;48.44;64.76;11.32;9.31;4.15;3.72;3.44;1.72
3;Braga;302;Barcelos;30200;Lama;2.88;1.26;48.64;53.78;22.48;9.89;2.34;3.6;2.88;0.9
3;Braga;302;Barcelos;30200;Lijó;2.13;0.8;52.88;65.25;11.17;9.49;4.17;3.28;2.48;1.24
3;Braga;302;Barcelos;30200;Macieira de Rates;2.09;0.93;53.88;66.86;11.28;5.12;7.21;3.02;3.02;0.47
3;Braga;302;Barcelos;30200;Manhente;1.99;0.59;51.67;60.73;10.08;13.13;4.1;4.57;2.58;2.23
3;Braga;302;Barcelos;30200;Martim;2.21;1.11;50.35;62.21;11.86;8.64;4.92;3.72;3.32;2.01
3;Braga;302;Barcelos;30200;Milhazes, Vilar de Figos e Faria;2.11;1.37;50.67;60.19;12.78;9.82;6.44;2.22;3.7;1.37
3;Braga;302;Barcelos;30200;Moure;1.74;1.31;57.16;66.88;11.98;9.8;4.58;1.31;0.65;1.74
3;Braga;302;Barcelos;30200;Negreiros e Chavão;1.6;1.17;45.1;64.5;17.06;5.76;5.01;1.71;2.88;0.32
3;Braga;302;Barcelos;30200;Oliveira;1.4;0.4;52.8;63.8;14.4;9.8;3.6;2.2;3.4;1
3;Braga;302;Barcelos;30200;Palme;1.27;2.03;41.96;67.51;14.21;5.84;3.55;3.3;1.27;1.02
3;Braga;302;Barcelos;30200;Panque;0.75;0.75;43.75;61.28;16.17;6.39;7.14;4.51;1.88;1.13
3;Braga;302;Barcelos;30200;Paradela;3.07;2.05;41.27;70.31;8.19;7.85;5.12;1.37;1.02;1.02
3;Braga;302;Barcelos;30200;Pereira;0.78;1.24;57.24;68.63;8.07;10.25;4.19;4.04;2.17;0.62
3;Braga;302;Barcelos;30200;Perelhal;2.81;14.74;36.61;50.53;12.98;9.82;2.63;2.98;1.93;1.58
3;Braga;302;Barcelos;30200;Pousa;1.3;1.08;46.6;68.57;8.75;10.91;2.81;2.48;2.16;1.94
3;Braga;302;Barcelos;30200;Quintiães e Aguiar;1.45;0.54;54.27;67.45;16.09;6.51;3.62;1.99;1.63;0.72
3;Braga;302;Barcelos;30200;Remelhe;4.2;0.93;53.1;59.72;10.26;10.73;5.91;3.58;2.64;2.02
3;Braga;302;Barcelos;30200;Rio Covo (Santa Eugénia);2.05;0.44;48.89;59.21;12.43;9.21;5.85;4.68;3.51;2.63
3;Braga;302;Barcelos;30200;Roriz;1.89;1.11;47.87;63.33;15.44;4.67;6.33;3.22;3.56;0.44
3;Braga;302;Barcelos;30200;Sequeade e Bastuço (São João e Santo Estevão);1.3;0.95;48.93;68.17;11.48;6.75;4.97;2.6;2.37;1.42
3;Braga;302;Barcelos;30200;Silva;2.3;0.84;58.65;66.74;9.83;11.92;3.14;2.51;1.05;1.67
3;Braga;302;Barcelos;30200;Silveiros e Rio Covo (Santa Eulália);1.73;1.3;50.58;63.6;10.83;9.75;5.2;3.36;2.28;1.95
3;Braga;302;Barcelos;30200;Tamel (Santa Leocádia) e Vilar do Monte;1.11;1.27;52.8;67.04;10.14;9.19;6.5;1.9;2.22;0.63
3;Braga;302;Barcelos;30200;Tamel (São Veríssimo);1.56;1.02;47.83;58.28;11.17;14.92;3.44;5.63;2.11;1.88
3;Braga;302;Barcelos;30200;Ucha;3.09;1.47;51.67;64.95;12.96;8.39;4.12;1.62;2.36;1.03
3;Braga;302;Barcelos;30200;Várzea;0.54;0;46.28;65.17;11.29;10.2;4.63;2.45;3.27;2.45
3;Braga;302;Barcelos;30200;Viatodos, Grimancelos, Minhotães, Monte de Fralães;1.11;1;52.85;67.29;9.8;10.68;3.71;2.27;3.1;1.05
3;Braga;302;Barcelos;30200;Vila Cova e Feitos;2.66;1.38;45.64;63.05;10.34;9.95;4.63;3.84;2.56;1.58
3;Braga;302;Barcelos;30200;Vila Seca;1.89;1.13;52.27;67.11;12.48;7.75;2.84;2.46;2.46;1.89
3;Braga;303;Braga;30300;Adaúfe;1;1.06;42.94;65.98;10.3;10.7;2.59;2.66;2.66;3.06
3;Braga;303;Braga;30300;Arentim e Cunha;1.94;0.48;61.02;63.52;11.88;11.52;3.76;2.18;2.79;1.94
3;Braga;303;Braga;30300;Braga (Maximinos, Sé e Cividade);1.38;1.12;47.59;57.03;9.79;16.18;2.26;4.13;3.28;4.83
3;Braga;303;Braga;30300;Braga (São José de São Lázaro e São João do Souto);1.12;0.65;47.03;55.38;9.76;18.66;2.15;4.42;3.87;3.99
3;Braga;303;Braga;30300;Braga (São Vicente);1.62;1.22;48.1;54.97;10.6;17.33;2.14;3.8;4.07;4.25
3;Braga;303;Braga;30300;Braga (São Vítor);1.16;1.03;44.81;53.28;9.71;18.63;2.33;4.64;4.7;4.52
3;Braga;303;Braga;30300;Cabreiros e Passos (São Julião);1.46;1.19;55.41;65.66;10.78;9.68;3.47;2.83;2.56;2.37
3;Braga;303;Braga;30300;Celeirós, Aveleda e Vimieiro;1.53;1.28;51.99;64;11.24;10.15;3.48;3.22;2.46;2.65
3;Braga;303;Braga;30300;Crespos e Pousada;1.65;0.99;49.79;67.16;12.05;8.25;3.96;2.81;1.98;1.16
3;Braga;303;Braga;30300;Escudeiros e Penso (Santo Estêvão e São Vicente);1.78;0.52;56.18;73.48;8.07;6.29;3.67;2.83;1.89;1.47
3;Braga;303;Braga;30300;Espinho;1.08;0.9;51.06;71.22;10.07;6.65;3.24;2.34;1.62;2.88
3;Braga;303;Braga;30300;Esporões;1.56;1.34;58.92;69.04;10.47;7.46;3.45;3.23;2;1.45
3;Braga;303;Braga;30300;Este (São Pedro e São Mamede);1.16;0.65;53.12;62.34;11.23;12.39;3.47;2.82;3.37;2.57
3;Braga;303;Braga;30300;Ferreiros e Gondizalves;1.67;1.1;52.56;61.26;10.69;12.78;2.7;3.62;3.31;2.86
3;Braga;303;Braga;30300;Figueiredo;3.57;0.81;58.32;68.23;9.56;9.72;3.24;2.11;1.3;1.46
3;Braga;303;Braga;30300;Gualtar;1.75;0.82;55.71;59.24;10.28;15.32;2.44;3.46;3.76;2.93
3;Braga;303;Braga;30300;Guisande e Oliveira (São Pedro);1.69;1.51;58.42;67.8;8.85;10.36;3.77;2.82;1.88;1.32
3;Braga;303;Braga;30300;Lamas;0.71;0.95;59.58;69.03;10.64;8.27;3.07;1.89;4.02;1.42
3;Braga;303;Braga;30300;Lomar e Arcos;1.35;0.67;52;62.84;9.58;11.51;3.61;4.53;2.05;3.86
3;Braga;303;Braga;30300;Merelim (São Paio), Panoias e Parada de Tibães;1.58;0.96;55.16;62.01;9.89;11.1;3.2;3.49;2.41;5.36
3;Braga;303;Braga;30300;Merelim (São Pedro) e Frossos;2.15;0.96;56.52;55.5;11.79;16.26;3.15;4.07;3.33;2.79
3;Braga;303;Braga;30300;Mire de Tibães;1.28;1.19;53.59;65.78;7.51;11.69;1.54;4.61;1.96;4.44
3;Braga;303;Braga;30300;Morreira e Trandeiras;2.12;0.53;60.94;69.01;12.32;7.81;3.18;2.25;2.12;0.66
3;Braga;303;Braga;30300;Nogueira, Fraião e Lamaçães;1.66;0.65;57.41;55.89;9.85;17.71;2.26;3.81;5.28;2.89
3;Braga;303;Braga;30300;Nogueiró e Tenões;1.26;0.33;58.1;55.22;8.24;19.68;1.78;3.38;6.61;3.49
3;Braga;303;Braga;30300;Padim da Graça;1.36;0.86;54.95;67.08;7.4;13.56;2.1;2.71;1.97;2.96
3;Braga;303;Braga;30300;Palmeira;1.55;1.63;51.89;62.57;10.31;12.17;2.56;3.29;3.45;2.48
3;Braga;303;Braga;30300;Pedralva;0.84;0.63;44.23;74.11;5.26;8.42;5.05;2.11;1.47;2.11
3;Braga;303;Braga;30300;Priscos;1.91;0.64;53.27;68.95;9.71;8.28;3.98;2.71;1.91;1.91
3;Braga;303;Braga;30300;Real, Dume e Semelhe;1.1;0.79;51.22;58.81;10.17;14.88;3.03;3.91;3.45;3.84
3;Braga;303;Braga;30300;Ruilhe;1.42;0.18;53.42;65.84;6.41;11.74;3.56;3.56;3.02;4.27
3;Braga;303;Braga;30300;Santa Lucrécia de Algeriz e Navarra;1.8;0.2;56.64;66.93;10.42;8.82;4.21;2.61;1.4;3.61
3;Braga;303;Braga;30300;Sequeira;1.61;0.11;56.3;68.31;7.92;9.53;3.75;2.89;3.64;2.25
3;Braga;303;Braga;30300;Sobreposta;0.82;0.82;49.48;79.45;5.38;4.57;3.92;3.1;0.82;1.14
3;Braga;303;Braga;30300;Tadim;2.31;0.99;59.08;60.99;9.42;12.23;3.47;4.46;3.64;2.48
3;Braga;303;Braga;30300;Tebosa;1.52;0.57;53.01;71.02;8.52;9.85;3.22;1.89;1.52;1.89
3;Braga;303;Braga;30300;Vilaça e Fradelos;1.72;0.49;57.27;68.83;9.69;8.22;4.05;2.33;3.07;1.6
3;Braga;304;Cabeceiras de Basto;30400;Abadim;0.33;1.33;54.84;69.67;7.67;9.67;3.67;3.33;1.33;3
3;Braga;304;Cabeceiras de Basto;30400;Alvite e Passos;0.88;0.66;41.05;69.47;11.06;9.29;3.54;1.77;0.66;2.65
3;Braga;304;Cabeceiras de Basto;30400;Arco de Baúlhe e Vila Nune;0.65;0.65;38.16;68.39;6.48;13.21;4.4;2.85;1.94;1.42
3;Braga;304;Cabeceiras de Basto;30400;Basto;1.29;0.26;44.66;76.35;6.17;7.71;3.6;2.06;1.54;1.03
3;Braga;304;Cabeceiras de Basto;30400;Bucos;0.9;1.8;40.66;65.32;17.12;9.01;4.05;1.35;0.45;0
3;Braga;304;Cabeceiras de Basto;30400;Cabeceiras de Basto;0.93;0.31;46.8;75.16;8.07;8.39;3.73;1.86;1.24;0.31
3;Braga;304;Cabeceiras de Basto;30400;Cavez;0.66;1.1;28.07;75.72;4.19;9.05;4.19;2.43;2.21;0.44
3;Braga;304;Cabeceiras de Basto;30400;Faia;0;0;37.18;69.42;14.08;9.22;3.4;1.46;1.94;0.49
3;Braga;304;Cabeceiras de Basto;30400;Gondiães e Vilar de Cunhas;1.92;1.28;27.04;72.44;5.13;9.62;3.21;4.49;1.28;0.64
3;Braga;304;Cabeceiras de Basto;30400;Pedraça;1.08;1.08;35.88;71.48;7.58;5.05;4.33;3.97;3.61;1.81
3;Braga;304;Cabeceiras de Basto;30400;Refojos de Basto, Outeiro e Painzela;0.98;1.45;41.76;66.18;9.94;10.45;4.06;2.18;2.69;2.07
3;Braga;304;Cabeceiras de Basto;30400;Rio Douro;0;3.13;30.86;71.56;8.75;7.81;3.75;1.88;0.63;2.5
3;Braga;305;Celorico de Basto;30500;Agilde;0.39;0.97;46.61;73.84;10.85;4.65;4.65;1.16;1.74;1.74
3;Braga;305;Celorico de Basto;30500;Arnóia;0.63;1.1;43.58;71.65;5.67;10.24;3.78;3.94;1.73;1.26
3;Braga;305;Celorico de Basto;30500;Basto (São Clemente);1.26;0.84;34.07;76.89;7.14;5.67;3.99;1.47;0.42;2.31
3;Braga;305;Celorico de Basto;30500;Borba de Montanha;0.63;0.63;41.47;78.5;8.98;4.59;3.13;1.46;1.67;0.42
3;Braga;305;Celorico de Basto;30500;Britelo, Gémeos e Ourilhe;0.6;0.6;45.45;68.97;7.04;10.19;4.62;3.22;2.61;2.14
3;Braga;305;Celorico de Basto;30500;Caçarilhe e Infesta;2.38;0.95;32.66;81.9;4.29;1.43;4.29;1.43;2.38;0.95
3;Braga;305;Celorico de Basto;30500;Canedo de Basto e Corgo;1.37;0.2;42.82;74.12;4.9;11.37;3.92;2.16;1.18;0.78
3;Braga;305;Celorico de Basto;30500;Carvalho e Basto (Santa Tecla);0.83;1.11;40.84;81.99;2.49;4.99;3.6;2.77;1.11;1.11
3;Braga;305;Celorico de Basto;30500;Codeçoso;0;1.03;51.73;72.68;9.28;8.25;2.58;2.06;1.03;3.09
3;Braga;305;Celorico de Basto;30500;Fervença;0.73;0.55;49.77;82.55;6.91;1.64;3.45;1.27;1.27;1.64
3;Braga;305;Celorico de Basto;30500;Moreira do Castelo;1.2;0.8;44.39;73.9;6.02;7.23;7.23;2.41;1.2;0
3;Braga;305;Celorico de Basto;30500;Rego;0.9;1.35;38.3;77.75;6.97;3.82;4.04;1.35;3.15;0.67
3;Braga;305;Celorico de Basto;30500;Ribas;0.59;0.89;39.86;81.66;6.51;3.25;3.25;2.66;1.18;0
3;Braga;305;Celorico de Basto;30500;Vale de Bouro;0;0.37;36.63;81.27;3;7.12;3.37;3.37;0;1.5
3;Braga;305;Celorico de Basto;30500;Veade, Gagos e Molares;1.09;0.85;47.72;70.41;5.8;9.66;3.99;2.42;2.05;3.74
3;Braga;306;Esposende;30600;Antas;3.25;1.19;45.38;57.75;11.16;12.35;5.42;2.82;5.09;0.98
3;Braga;306;Esposende;30600;Apúlia e Fão;1.49;0.66;39.68;58.09;13.8;11.93;3.7;3.73;3.91;2.7
3;Braga;306;Esposende;30600;Belinho e Mar;1.89;1.26;42.22;63.59;10.64;7.8;4.65;4.26;2.76;3.15
3;Braga;306;Esposende;30600;Esposende, Marinhas e Gandra;1.46;0.81;45.11;57.93;11.18;13.89;3.91;3.85;3.93;3.02
3;Braga;306;Esposende;30600;Fonte Boa e Rio Tinto;1.24;0.74;48.65;68.07;12.5;7.8;4.58;2.72;2.1;0.25
3;Braga;306;Esposende;30600;Forjães;1.66;0.44;47.91;62.72;9.76;11.32;3.22;4.36;4.01;2.53
3;Braga;306;Esposende;30600;Gemeses;2.64;0.61;46.2;57.32;11.99;13.01;7.52;2.44;4.07;0.41
3;Braga;306;Esposende;30600;Palmeira de Faro e Curvos;2.49;1.28;45.96;64.08;9.21;11.09;4.23;2.79;2.57;2.26
3;Braga;306;Esposende;30600;Vila Chã;3.85;0.81;37;68.42;10.32;4.86;5.26;2.63;2.43;1.42
3;Braga;307;Fafe;30700;Aboim, Felgueiras, Gontim e Pedraído;1.3;0.78;35.29;57.81;20.31;7.03;5.21;3.39;1.04;3.13
3;Braga;307;Fafe;30700;Agrela e Serafão;1.77;0.66;38.2;68.87;9.93;8.61;3.53;3.75;1.55;1.32
3;Braga;307;Fafe;30700;Antime e Silvares (São Clemente);1.26;0.84;48.22;65.23;11.17;10.75;3.27;2.11;1.37;4
3;Braga;307;Fafe;30700;Ardegão, Arnozela e Seidões;1.08;0.43;41.8;72.67;10.85;5.86;3.47;3.47;0.65;1.52
3;Braga;307;Fafe;30700;Armil;1.1;0.83;54.35;67.68;6.63;10.77;5.52;1.66;1.1;4.7
3;Braga;307;Fafe;30700;Arões (Santa Cristina);1.64;0.66;42.85;65.63;8.22;8.88;7.24;4.61;1.48;1.64
3;Braga;307;Fafe;30700;Arões (São Romão);2.49;0.81;41.21;63.49;11.51;8.43;5.72;2.79;2.64;2.13
3;Braga;307;Fafe;30700;Cepães e Fareja;2.02;1.46;43.65;66.85;7.73;9.63;6.16;3.25;2.02;0.9
3;Braga;307;Fafe;30700;Estorãos;1.26;0.84;37.27;62.13;12.48;8.84;4.07;4.91;2.38;3.09
3;Braga;307;Fafe;30700;Fafe;1.14;1.2;41.6;60.84;11.07;13.99;3.04;2.69;2.8;3.22
3;Braga;307;Fafe;30700;Fornelos;1.7;0.34;40.59;65.93;12.27;10.05;2.9;2.21;1.7;2.9
3;Braga;307;Fafe;30700;Freitas e Vila Cova;0.71;0.36;35.08;68.68;8.54;10.32;7.47;1.07;0.36;2.49
3;Braga;307;Fafe;30700;Golães;1.93;1.02;43.37;67.61;9.97;7.25;4.76;3.06;2.38;2.04
3;Braga;307;Fafe;30700;Medelo;1.34;1.17;43.86;67.17;11.39;8.38;4.19;2.18;2.01;2.18
3;Braga;307;Fafe;30700;Monte e Queimadela;0.37;0.74;24.55;69.74;11.07;6.64;5.9;3.32;0.37;1.85
3;Braga;307;Fafe;30700;Moreira do Rei e Várzea Cova;0.88;1.31;34.46;70.07;9.78;5.84;4.38;1.9;2.77;3.07
3;Braga;307;Fafe;30700;Paços;1.22;0.49;40.59;64.88;10.98;9.02;4.88;4.15;2.2;2.2
3;Braga;307;Fafe;30700;Quinchães;1.47;0.56;41.65;69.49;9.6;8.36;4.29;2.37;1.58;2.26
3;Braga;307;Fafe;30700;Regadas;1.96;0.28;45.59;68.91;7.28;9.8;4.62;3.64;1.96;1.54
3;Braga;307;Fafe;30700;Revelhe;0;0.99;40.67;64.69;14.52;11.22;3.3;2.64;1.65;0.99
3;Braga;307;Fafe;30700;Ribeiros;1.53;0.76;46.13;63.74;11.45;9.54;5.73;2.29;3.05;1.91
3;Braga;307;Fafe;30700;São Gens;1.01;1.44;40.64;72.52;10.36;5.47;3.45;2.73;2.3;0.72
3;Braga;307;Fafe;30700;Silvares (São Martinho);0.95;0.48;51.13;67.35;8.56;10.3;3.96;4.12;1.11;3.17
3;Braga;307;Fafe;30700;Travassós;1.87;0.68;36.01;65.82;7.48;7.48;3.74;3.06;1.87;7.99
3;Braga;307;Fafe;30700;Vinhós;0.39;1.17;38.32;67.97;12.11;5.47;3.52;3.52;0.39;5.47
3;Braga;308;Guimarães;30800;Abação e Gémeos;2.18;0.57;52.44;66.5;9.47;8.33;4.13;3.32;3.64;1.86
3;Braga;308;Guimarães;30800;Airão Santa Maria, Airão São João e Vermil;1.35;0.73;60.26;69.21;8.55;9.95;2.75;3.27;2.38;1.81
3;Braga;308;Guimarães;30800;Aldão;2.22;1.19;55.79;58.52;13.04;9.19;5.19;3.85;4.15;2.67
3;Braga;308;Guimarães;30800;Arosa e Castelões;0.68;1.36;41.32;70.51;7.8;7.8;5.08;3.73;1.69;1.36
3;Braga;308;Guimarães;30800;Atães e Rendufe;1.59;0.75;45.74;65.01;13.1;6.08;5.71;2.99;2.9;1.87
3;Braga;308;Guimarães;30800;Azurém;1.56;0.83;51.55;51.48;13.25;16.41;2.78;3.86;6.15;3.69
3;Braga;308;Guimarães;30800;Barco;2.53;0.3;48.48;66.82;10.86;9.23;4.17;2.83;2.38;0.89
3;Braga;308;Guimarães;30800;Briteiros Santo Estêvão e Donim;1.37;0.63;46.7;67.33;9.69;10.33;3.37;2.95;2.11;2.21
